ImageName,LatitudeDD,LongitudeDD,DepthInMeters,SurveyID,Locality,Presence
DSC-14423,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14424,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14425,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14426,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14427,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14428,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14430,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14431,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14432,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14433,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14434,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14435,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14437,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14438,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14439,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14440,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14441,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14442,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14443,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14445,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14446,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14447,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14448,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14449,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14450,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14452,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14453,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14454,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14455,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14457,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14458,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14461,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14463,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14467,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14468,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14469,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14470,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14479,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14482,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14527,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14531,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14576,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14577,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14578,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14579,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14580,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14581,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14582,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14584,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14586,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14588,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14611,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14618,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14620,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14622,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14623,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14672,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14677,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14694,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-14695,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14696,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14697,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14698,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14699,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14700,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14701,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14702,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14703,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14704,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14705,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14706,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14707,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14708,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14709,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14710,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14711,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14712,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14713,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14714,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14715,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14716,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14717,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14718,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14719,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14720,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14721,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14722,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14723,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14724,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14725,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14726,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14727,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14728,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14729,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14730,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14731,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14734,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14735,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14736,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14737,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14738,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14739,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14740,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14741,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14742,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14743,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14744,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14745,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14746,26.3378,-84.7593,499,NF-1708,North Reed Site (deep),1
DSC-14748,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14749,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14750,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14751,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14752,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14753,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14754,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14755,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14756,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14757,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14759,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14760,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14761,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14762,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14763,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14764,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14765,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14766,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14767,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14768,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14769,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14770,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14771,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14772,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14773,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14774,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14775,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14776,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14777,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14778,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14779,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14781,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14782,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14807,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14823,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14824,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14853,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14855,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14857,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14859,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14860,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14861,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14863,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14864,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14865,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14866,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14867,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14868,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14882,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14883,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14884,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14885,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14886,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14887,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14888,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14889,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14891,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14895,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14896,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14897,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-14898,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14927,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14955,26.3378,-84.7593,90,NF-1708,North Reed Site (deep),1
DSC-14956,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14957,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14958,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14975,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14982,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14983,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14984,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14985,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-14996,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-15028,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-15029,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-15030,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15031,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15032,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15033,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15034,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15035,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15036,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15037,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15038,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15039,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15040,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15041,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15042,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15043,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15044,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15045,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15046,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15047,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15048,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15049,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15050,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15051,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15052,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15053,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15054,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15055,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15056,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15057,26.3378,-84.7593,0,NF-1708,North Reed Site (deep),0
DSC-15058,26.3378,-84.7593,0,NF-1708,North Reed Site (deep),0
DSC-15059,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15060,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15061,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15062,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15063,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15064,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15066,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15067,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15068,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15069,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15070,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15071,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15074,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15076,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15077,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15078,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15079,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15080,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15081,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15082,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15083,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15084,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),0
DSC-15085,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15086,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15087,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15088,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15089,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15090,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15091,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15092,26.3378,-84.7593,502,NF-1708,North Reed Site (deep),0
DSC-15093,26.3378,-84.7593,500,NF-1708,North Reed Site (deep),0
DSC-15094,26.3378,-84.7593,500,NF-1708,North Reed Site (deep),0
DSC-15095,26.3378,-84.7593,499,NF-1708,North Reed Site (deep),0
DSC-15096,26.3378,-84.7593,499,NF-1708,North Reed Site (deep),0
DSC-15097,26.3378,-84.7593,499,NF-1708,North Reed Site (deep),0
DSC-15102,26.3378,-84.7593,503,NF-1708,North Reed Site (deep),1
DSC-15103,26.3378,-84.7593,506,NF-1708,North Reed Site (deep),1
DSC-15104,26.3378,-84.7593,506,NF-1708,North Reed Site (deep),1
DSC-15105,26.3378,-84.7593,505,NF-1708,North Reed Site (deep),1
DSC-15106,26.3378,-84.7593,505,NF-1708,North Reed Site (deep),0
DSC-15108,26.3378,-84.7593,504,NF-1708,North Reed Site (deep),0
DSC-15120,26.3378,-84.7593,504,NF-1708,North Reed Site (deep),0
DSC-15124,26.3378,-84.7593,493,NF-1708,North Reed Site (deep),0
DSC-15132,26.3378,-84.7593,492,NF-1708,North Reed Site (deep),1
DSC-15133,26.3378,-84.7593,499,NF-1708,North Reed Site (deep),0
DSC-15134,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15135,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15136,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15137,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15140,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15142,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15143,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15150,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),1
DSC-15151,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),1
DSC-15156,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15157,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),1
DSC-15158,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),0
DSC-15159,26.3378,-84.7593,480,NF-1708,North Reed Site (deep),0
DSC-15161,26.3378,-84.7593,480,NF-1708,North Reed Site (deep),0
DSC-15163,26.3378,-84.7593,481,NF-1708,North Reed Site (deep),1
DSC-15166,26.3378,-84.7593,475,NF-1708,North Reed Site (deep),0
DSC-15167,26.3378,-84.7593,474,NF-1708,North Reed Site (deep),1
DSC-15172,26.3378,-84.7593,468,NF-1708,North Reed Site (deep),0
DSC-15176,26.3378,-84.7593,468,NF-1708,North Reed Site (deep),0
DSC-15177,26.3378,-84.7593,461,NF-1708,North Reed Site (deep),0
DSC-15179,26.3378,-84.7593,468,NF-1708,North Reed Site (deep),0
DSC-15183,26.3378,-84.7593,460,NF-1708,North Reed Site (deep),1
DSC-15184,26.3378,-84.7593,461,NF-1708,North Reed Site (deep),0
DSC-15185,26.3378,-84.7593,454,NF-1708,North Reed Site (deep),1
DSC-15186,26.3378,-84.7593,454,NF-1708,North Reed Site (deep),1
DSC-15187,26.3378,-84.7593,454,NF-1708,North Reed Site (deep),0
DSC-15189,26.3378,-84.7593,448,NF-1708,North Reed Site (deep),1
DSC-15192,26.3378,-84.7593,448,NF-1708,North Reed Site (deep),0
DSC-15193,26.2094,-84.7286,504,NF-1708,Many Mounds,0
DSC-15194,26.2094,-84.7286,503,NF-1708,Many Mounds,0
DSC-15195,26.2094,-84.7285,502,NF-1708,Many Mounds,0
DSC-15196,26.2094,-84.7285,502,NF-1708,Many Mounds,0
DSC-15197,26.2094,-84.7285,501,NF-1708,Many Mounds,0
DSC-15198,26.2094,-84.7285,501,NF-1708,Many Mounds,0
DSC-15199,26.2094,-84.7285,501,NF-1708,Many Mounds,0
DSC-15200,26.2094,-84.7285,502,NF-1708,Many Mounds,0
DSC-15201,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15202,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15203,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15204,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15205,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15206,26.2094,-84.7284,502,NF-1708,Many Mounds,0
DSC-15207,26.2094,-84.7283,502,NF-1708,Many Mounds,0
DSC-15208,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15209,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15210,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15211,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15212,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15213,26.2093,-84.7283,502,NF-1708,Many Mounds,0
DSC-15214,26.2093,-84.7282,502,NF-1708,Many Mounds,0
DSC-15215,26.2093,-84.7282,502,NF-1708,Many Mounds,0
DSC-15216,26.2093,-84.7282,502,NF-1708,Many Mounds,0
DSC-15217,26.2093,-84.7282,501,NF-1708,Many Mounds,0
DSC-15218,26.2093,-84.7282,501,NF-1708,Many Mounds,0
DSC-15219,26.2093,-84.7282,501,NF-1708,Many Mounds,0
DSC-15220,26.2093,-84.7282,501,NF-1708,Many Mounds,0
DSC-15221,26.2093,-84.7281,501,NF-1708,Many Mounds,0
DSC-15222,26.2093,-84.7281,501,NF-1708,Many Mounds,0
DSC-15223,26.2093,-84.7281,501,NF-1708,Many Mounds,0
DSC-15224,26.2092,-84.7281,501,NF-1708,Many Mounds,0
DSC-15225,26.2092,-84.7281,501,NF-1708,Many Mounds,0
DSC-15226,26.2092,-84.7281,502,NF-1708,Many Mounds,0
DSC-15227,26.2092,-84.7280,502,NF-1708,Many Mounds,0
DSC-15228,26.2092,-84.7280,502,NF-1708,Many Mounds,0
DSC-15229,26.2092,-84.7280,502,NF-1708,Many Mounds,0
DSC-15231,26.2092,-84.7280,503,NF-1708,Many Mounds,0
DSC-15232,26.2092,-84.7280,501,NF-1708,Many Mounds,0
DSC-15233,26.2092,-84.7280,502,NF-1708,Many Mounds,0
DSC-15234,26.2092,-84.7279,502,NF-1708,Many Mounds,0
DSC-15235,26.2092,-84.7279,502,NF-1708,Many Mounds,0
DSC-15236,26.2092,-84.7279,500,NF-1708,Many Mounds,0
DSC-15237,26.2092,-84.7279,501,NF-1708,Many Mounds,0
DSC-15238,26.2092,-84.7279,501,NF-1708,Many Mounds,0
DSC-15239,26.2092,-84.7279,501,NF-1708,Many Mounds,0
DSC-15240,26.2092,-84.7279,501,NF-1708,Many Mounds,0
DSC-15241,26.2091,-84.7278,500,NF-1708,Many Mounds,0
DSC-15242,26.2091,-84.7278,500,NF-1708,Many Mounds,0
DSC-15243,26.2091,-84.7278,500,NF-1708,Many Mounds,0
DSC-15244,26.2091,-84.7278,500,NF-1708,Many Mounds,0
DSC-15245,26.2091,-84.7278,500,NF-1708,Many Mounds,0
DSC-15246,26.2091,-84.7278,499,NF-1708,Many Mounds,0
DSC-15247,26.2091,-84.7277,499,NF-1708,Many Mounds,0
DSC-15248,26.2091,-84.7277,498,NF-1708,Many Mounds,0
DSC-15249,26.2091,-84.7277,499,NF-1708,Many Mounds,0
DSC-15250,26.2091,-84.7277,499,NF-1708,Many Mounds,0
DSC-15251,26.2091,-84.7277,499,NF-1708,Many Mounds,0
DSC-15252,26.2091,-84.7277,498,NF-1708,Many Mounds,0
DSC-15253,26.2091,-84.7277,498,NF-1708,Many Mounds,0
DSC-15254,26.2091,-84.7277,497,NF-1708,Many Mounds,0
DSC-15255,26.2091,-84.7276,497,NF-1708,Many Mounds,0
DSC-15256,26.2091,-84.7276,497,NF-1708,Many Mounds,0
DSC-15257,26.2090,-84.7276,495,NF-1708,Many Mounds,0
DSC-15258,26.2090,-84.7276,495,NF-1708,Many Mounds,0
DSC-15259,26.2090,-84.7276,495,NF-1708,Many Mounds,0
DSC-15260,26.2089,-84.7274,496,NF-1708,Many Mounds,0
DSC-15261,26.2089,-84.7274,496,NF-1708,Many Mounds,0
DSC-15262,26.2089,-84.7273,496,NF-1708,Many Mounds,0
DSC-15263,26.2089,-84.7273,496,NF-1708,Many Mounds,0
DSC-15264,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15265,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15266,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15267,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15268,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15269,26.2089,-84.7273,497,NF-1708,Many Mounds,0
DSC-15270,26.2089,-84.7272,497,NF-1708,Many Mounds,0
DSC-15271,26.2089,-84.7272,496,NF-1708,Many Mounds,0
DSC-15272,26.2089,-84.7272,496,NF-1708,Many Mounds,0
DSC-15273,26.2088,-84.7272,496,NF-1708,Many Mounds,0
DSC-15274,26.2088,-84.7272,496,NF-1708,Many Mounds,0
DSC-15275,26.2088,-84.7272,496,NF-1708,Many Mounds,0
DSC-15276,26.2088,-84.7271,496,NF-1708,Many Mounds,0
DSC-15277,26.2088,-84.7271,495,NF-1708,Many Mounds,0
DSC-15278,26.2088,-84.7271,495,NF-1708,Many Mounds,0
DSC-15279,26.2081,-84.7258,0,NF-1708,Many Mounds,0
DSC-15280,26.2079,-84.7256,0,NF-1708,Many Mounds,0
DSC-15281,26.2078,-84.7257,0,NF-1708,Many Mounds,0
DSC-15282,26.2077,-84.7257,0,NF-1708,Many Mounds,0
