SampleID,ImageName,ImageFilePath,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,ObservationTime,SurveyID,Locality,Station,Temperature,Salinity,Oxygen,ScientificName,IndividualCount,Size,Habitat,Substrate,VernacularName,AphiaID,Area,Density
DSC-15414_3066,DSC-15414,F:\NF-17-08\05_ROV files\ROV photos\Dive_10\HD cam stills\DSC05414.jpg,26.2054,-84.7268,505,8/18/2017,3:02:00 PM,NF-1708,Many Mounds,12,,,,Muriceides sp.,5,,",",,NA,125310,-1,0
DSC-15414_3065,DSC-15414,F:\NF-17-08\05_ROV files\ROV photos\Dive_10\HD cam stills\DSC05414.jpg,26.2054,-84.7268,505,8/18/2017,3:02:00 PM,NF-1708,Many Mounds,12,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-16790_3053,DSC-16790,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06790.jpg,26.773,-84.8669,544,8/22/2017,3:20:55 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16791_2586,DSC-16791,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06791.jpg,26.773,-84.8669,543,8/22/2017,3:21:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16795_3057,DSC-16795,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06795.jpg,26.7732,-84.8669,546,8/22/2017,3:23:00 PM,NF-1708,North Wall,15,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-16795_3058,DSC-16795,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06795.jpg,26.7732,-84.8669,546,8/22/2017,3:23:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16809_2515,DSC-16809,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06809.jpg,26.7737,-84.8671,547,8/22/2017,3:27:30 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,5,,",",,NA,103308,-1,0
DSC-16809_2514,DSC-16809,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06809.jpg,26.7737,-84.8671,547,8/22/2017,3:27:30 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16811_3059,DSC-16811,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06811.jpg,26.7739,-84.8671,547,8/22/2017,3:28:35 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16812_3060,DSC-16812,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06812.jpg,26.7739,-84.8671,547,8/22/2017,3:29:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16814_3062,DSC-16814,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06814.jpg,26.7741,-84.8671,546,8/22/2017,3:29:40 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16814_3061,DSC-16814,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06814.jpg,26.7741,-84.8671,546,8/22/2017,3:29:40 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16815_3097,DSC-16815,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06815.jpg,26.7741,-84.8671,546,8/22/2017,3:30:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-17714_3051,DSC-17714,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07714.jpg,25.653,-84.5564,450,8/23/2017,12:22:00 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-17714_3052,DSC-17714,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07714.jpg,25.653,-84.5564,450,8/23/2017,12:22:00 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,1,,",",,NA,558,-1,0
DSC-17726_3107,DSC-17726,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07726.jpg,25.6529,-84.5563,450,8/23/2017,12:27:00 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-17726_3106,DSC-17726,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07726.jpg,25.6529,-84.5563,450,8/23/2017,12:27:00 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,1,,",",,NA,558,-1,0
DSC-17731_3108,DSC-17731,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07731.jpg,25.6527,-84.5564,450,8/23/2017,12:29:00 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-17732_3109,DSC-17732,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07732.jpg,25.6526,-84.5564,450,8/23/2017,12:29:40 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-17732_3110,DSC-17732,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07732.jpg,25.6526,-84.5564,450,8/23/2017,12:29:40 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,7,,",",,NA,558,-1,0
DSC-17733_3124,DSC-17733,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07733.jpg,25.6526,-84.5564,450,8/23/2017,12:30:00 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-17734_3113,DSC-17734,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07734.jpg,25.6525,-84.5564,450,8/23/2017,12:30:35 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,1,,",",,NA,558,-1,0
DSC-17738_3105,DSC-17738,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07738.jpg,25.6523,-84.5564,450,8/23/2017,12:32:00 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,7,,",",,NA,558,-1,0
DSC-17738_3103,DSC-17738,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07738.jpg,25.6523,-84.5564,450,8/23/2017,12:32:00 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-17738_3104,DSC-17738,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07738.jpg,25.6523,-84.5564,450,8/23/2017,12:32:00 PM,NF-1708,Okeanos Ridge,16,,,,Muriceides sp.,4,,",",,NA,125310,-1,0
DSC-17739_3115,DSC-17739,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07739.jpg,25.6523,-84.5563,450,8/23/2017,12:32:40 PM,NF-1708,Okeanos Ridge,16,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-17739_3116,DSC-17739,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07739.jpg,25.6523,-84.5563,450,8/23/2017,12:32:40 PM,NF-1708,Okeanos Ridge,16,,,,Porifera,3,,",",,NA,558,-1,0
DSC-17739_3117,DSC-17739,F:\NF-17-08\05_ROV files\ROV photos\Dive_14\HD cam stills\DSC07739.jpg,25.6523,-84.5563,450,8/23/2017,12:32:40 PM,NF-1708,Okeanos Ridge,16,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-14624_3111,DSC-14624,F:\NF-17-08\05_ROV files\ROV photos\Dive_08\HD cam stills\DSC04624.jpg,26.3378,-84.7593,503,8/18/2017,3:38:30 PM,NF-1708,North Reed Site (deep),10,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14625_3094,DSC-14625,F:\NF-17-08\05_ROV files\ROV photos\Dive_08\HD cam stills\DSC04625.jpg,26.3378,-84.7593,503,8/18/2017,3:38:30 PM,NF-1708,North Reed Site (deep),10,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-14746_3100,DSC-14746,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04746.jpg,26.3378,-84.7593,503,8/18/2017,3:26:10 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,3,,",",,NA,558,-1,0
DSC-14748_3102,DSC-14748,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04748.jpg,26.3378,-84.7593,503,8/18/2017,3:26:15 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-14750_2860,DSC-14750,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04750.jpg,26.3378,-84.7593,503,8/18/2017,3:26:20 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,8,,",",,NA,558,-1,0
DSC-14750_2859,DSC-14750,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04750.jpg,26.3378,-84.7593,503,8/18/2017,3:26:20 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,8,,",",,NA,125310,-1,0
DSC-14751_3164,DSC-14751,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04751.jpg,26.3378,-84.7593,503,8/18/2017,3:26:20 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14751_3163,DSC-14751,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04751.jpg,26.3378,-84.7593,503,8/18/2017,3:26:20 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-14757_2895,DSC-14757,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04757.jpg,26.3378,-84.7593,503,8/18/2017,3:26:35 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,13,,",",,NA,558,-1,0
DSC-14757_2897,DSC-14757,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04757.jpg,26.3378,-84.7593,503,8/18/2017,3:26:35 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-14757_2898,DSC-14757,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04757.jpg,26.3378,-84.7593,503,8/18/2017,3:26:35 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14757_2896,DSC-14757,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04757.jpg,26.3378,-84.7593,503,8/18/2017,3:26:35 PM,NF-1708,North Reed Site (deep),11,,,,Paramuricea sp.,1,,",",,NA,125311,-1,0
DSC-14759_2631,DSC-14759,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04759.jpg,26.3378,-84.7593,503,8/18/2017,3:26:40 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,2,,",",,NA,558,-1,0
DSC-14766_2632,DSC-14766,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04766.jpg,26.3378,-84.7593,503,8/18/2017,3:27:00 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,5,,",",,NA,558,-1,0
DSC-14767_2635,DSC-14767,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04767.jpg,26.3378,-84.7593,503,8/18/2017,3:27:00 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14767_2634,DSC-14767,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04767.jpg,26.3378,-84.7593,503,8/18/2017,3:27:00 PM,NF-1708,North Reed Site (deep),11,,,,Leiopathes glaberrima,5,,",",,NA,103326,-1,0
DSC-14767_2633,DSC-14767,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04767.jpg,26.3378,-84.7593,503,8/18/2017,3:27:00 PM,NF-1708,North Reed Site (deep),11,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-14768_2636,DSC-14768,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04768.jpg,26.3378,-84.7593,503,8/18/2017,3:27:05 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,2,,",",,NA,558,-1,0
DSC-14768_2637,DSC-14768,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04768.jpg,26.3378,-84.7593,503,8/18/2017,3:27:05 PM,NF-1708,North Reed Site (deep),11,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-14772_2638,DSC-14772,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04772.jpg,26.3378,-84.7593,503,8/18/2017,3:27:15 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-14774_2639,DSC-14774,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04774.jpg,26.3378,-84.7593,503,8/18/2017,3:27:20 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-14775_2657,DSC-14775,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04775.jpg,26.3378,-84.7593,503,8/18/2017,3:27:20 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14780_2647,DSC-14780,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04780.jpg,26.3378,-84.7593,503,8/18/2017,3:27:35 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,2,,",",,NA,558,-1,0
DSC-14782_2650,DSC-14782,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04782.jpg,26.3378,-84.7593,503,8/18/2017,3:27:40 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14782_2653,DSC-14782,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04782.jpg,26.3378,-84.7593,503,8/18/2017,3:27:40 PM,NF-1708,North Reed Site (deep),11,,,,Antipatharia,1,,",",,NA,22549,-1,0
DSC-14782_2652,DSC-14782,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04782.jpg,26.3378,-84.7593,503,8/18/2017,3:27:40 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14784_2615,DSC-14784,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04784.jpg,26.3378,-84.7593,503,8/18/2017,3:27:45 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14787_2643,DSC-14787,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04787.jpg,26.3378,-84.7593,503,8/18/2017,3:27:50 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,2,,",",,NA,177839,-1,0
DSC-14787_2641,DSC-14787,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04787.jpg,26.3378,-84.7593,503,8/18/2017,3:27:50 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14853_2606,DSC-14853,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04853.jpg,26.3378,-84.7593,503,8/18/2017,3:30:35 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,2,,",",,NA,177839,-1,0
DSC-14855_2607,DSC-14855,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04855.jpg,26.3378,-84.7593,503,8/18/2017,3:30:40 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-14855_2608,DSC-14855,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04855.jpg,26.3378,-84.7593,503,8/18/2017,3:30:40 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14855_2610,DSC-14855,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04855.jpg,26.3378,-84.7593,503,8/18/2017,3:30:40 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14859_2614,DSC-14859,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04859.jpg,26.3378,-84.7593,503,8/18/2017,3:30:50 PM,NF-1708,North Reed Site (deep),11,,,,Anthomastus sp.,1,,",",,mushroom soft coral,125285,-1,0
DSC-14861_2618,DSC-14861,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04861.jpg,26.3378,-84.7593,503,8/18/2017,3:30:55 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14863_2620,DSC-14863,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04863.jpg,26.3378,-84.7593,503,8/18/2017,3:31:00 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14864_2623,DSC-14864,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04864.jpg,26.3378,-84.7593,503,8/18/2017,3:31:05 PM,NF-1708,North Reed Site (deep),11,,,,Anthomastus sp.,1,,",",,mushroom soft coral,125285,-1,0
DSC-14864_2624,DSC-14864,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04864.jpg,26.3378,-84.7593,503,8/18/2017,3:31:05 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,6,,",",,NA,558,-1,0
DSC-14869_2656,DSC-14869,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04869.jpg,26.3378,-84.7593,503,8/18/2017,3:31:15 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14869_2654,DSC-14869,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04869.jpg,26.3378,-84.7593,503,8/18/2017,3:31:15 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-14873_2680,DSC-14873,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04873.jpg,26.3378,-84.7593,503,8/18/2017,3:31:25 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14873_2678,DSC-14873,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04873.jpg,26.3378,-84.7593,503,8/18/2017,3:31:25 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14882_2682,DSC-14882,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04882.jpg,26.3378,-84.7593,503,8/18/2017,3:31:50 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-14882_2683,DSC-14882,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04882.jpg,26.3378,-84.7593,503,8/18/2017,3:31:50 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,2,,",",,NA,558,-1,0
DSC-14891_2695,DSC-14891,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04891.jpg,26.3378,-84.7593,503,8/18/2017,3:32:10 PM,NF-1708,North Reed Site (deep),11,,,,Anthomastus sp.,1,,",",,mushroom soft coral,125285,-1,0
DSC-14891_2697,DSC-14891,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04891.jpg,26.3378,-84.7593,503,8/18/2017,3:32:10 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14895_2676,DSC-14895,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04895.jpg,26.3378,-84.7593,503,8/18/2017,3:32:20 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14899_2692,DSC-14899,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04899.jpg,26.3378,-84.7593,503,8/18/2017,3:32:30 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14914_2671,DSC-14914,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04914.jpg,26.3378,-84.7593,503,8/18/2017,3:33:10 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14955_2662,DSC-14955,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04955.jpg,26.3378,-84.7593,503,8/18/2017,3:34:50 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-14955_2663,DSC-14955,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04955.jpg,26.3378,-84.7593,503,8/18/2017,3:34:50 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14958_2667,DSC-14958,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04958.jpg,26.3378,-84.7593,503,8/18/2017,3:35:00 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,2,,",",,NA,558,-1,0
DSC-14975_2660,DSC-14975,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04975.jpg,26.3378,-84.7593,503,8/18/2017,3:35:40 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,3,,",",,NA,558,-1,0
DSC-14982_2673,DSC-14982,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04982.jpg,26.3378,-84.7593,503,8/18/2017,3:36:00 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-14986_2456,DSC-14986,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04986.jpg,26.3378,-84.7593,503,8/18/2017,3:36:10 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,3,,",",,NA,177839,-1,0
DSC-14986_2457,DSC-14986,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04986.jpg,26.3378,-84.7593,503,8/18/2017,3:36:10 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-14996_2458,DSC-14996,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04996.jpg,26.3378,-84.7593,503,8/18/2017,3:36:35 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-14996_2460,DSC-14996,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC04996.jpg,26.3378,-84.7593,503,8/18/2017,3:36:35 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,10,,",",,NA,177839,-1,0
DSC-15100_2276,DSC-15100,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05100.jpg,26.3378,-84.7593,505,8/18/2017,3:40:55 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-15100_2279,DSC-15100,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05100.jpg,26.3378,-84.7593,505,8/18/2017,3:40:55 PM,NF-1708,North Reed Site (deep),11,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-15100_2280,DSC-15100,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05100.jpg,26.3378,-84.7593,505,8/18/2017,3:40:55 PM,NF-1708,North Reed Site (deep),11,,,,Paramuricea sp.,1,,",",,NA,125311,-1,0
DSC-15100_2278,DSC-15100,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05100.jpg,26.3378,-84.7593,505,8/18/2017,3:40:55 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,7,,",",,NA,558,-1,0
DSC-15103_2471,DSC-15103,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05103.jpg,26.3378,-84.7593,506,8/18/2017,3:41:00 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-15104_2475,DSC-15104,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05104.jpg,26.3378,-84.7593,505,8/18/2017,3:41:05 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-15104_2474,DSC-15104,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05104.jpg,26.3378,-84.7593,505,8/18/2017,3:41:05 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-15105_2477,DSC-15105,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05105.jpg,26.3378,-84.7593,505,8/18/2017,3:41:05 PM,NF-1708,North Reed Site (deep),11,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-15105_2476,DSC-15105,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05105.jpg,26.3378,-84.7593,505,8/18/2017,3:41:05 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,1,,",",,NA,558,-1,0
DSC-15106_2478,DSC-15106,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05106.jpg,26.3378,-84.7593,504,8/18/2017,3:41:10 PM,NF-1708,North Reed Site (deep),11,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-15106_2479,DSC-15106,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05106.jpg,26.3378,-84.7593,504,8/18/2017,3:41:10 PM,NF-1708,North Reed Site (deep),11,,,,Leiopathes glaberrima,2,,",",,NA,103326,-1,0
DSC-15108_2480,DSC-15108,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05108.jpg,26.3378,-84.7593,504,8/18/2017,3:41:15 PM,NF-1708,North Reed Site (deep),11,,,,Porifera,3,,",",,NA,558,-1,0
DSC-15108_2481,DSC-15108,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05108.jpg,26.3378,-84.7593,504,8/18/2017,3:41:15 PM,NF-1708,North Reed Site (deep),11,,,,Aquaumbridae,1,,",",,NA,701654,-1,0
DSC-15108_2483,DSC-15108,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05108.jpg,26.3378,-84.7593,504,8/18/2017,3:41:15 PM,NF-1708,North Reed Site (deep),11,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-15108_2482,DSC-15108,F:\NF-17-08\05_ROV files\ROV photos\Dive_09\HD cam stills\DSC05108.jpg,26.3378,-84.7593,504,8/18/2017,3:41:15 PM,NF-1708,North Reed Site (deep),11,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
